,user_id,birthdate,age_in_years,gender,married,has_children,home_country,home_city,home_airport,home_airport_lat,home_airport_lon,sign_up_date,days_as_customer,total_sessions,avg_clicks_per_session,proportion_planning_sessions,avg_session_duration_seconds,avg_sessions_per_month,days_since_last_session,days_since_last_booking,avg_booking_lead_time_days,avg_cancellation_lead_time_days,total_trips,trips_with_flight_and_hotel,proportion_trips_with_flight_and_hotel,total_trips_cancelled,trip_cancellation_rate,total_flights,flights_with_return,proportion_flights_with_return,avg_flight_price,stddev_flight_price,avg_flight_discount_pct,avg_flight_discount_savings,total_flight_discount_savings,total_flight_spend,flights_with_discount,proportion_flights_with_discount,avg_seats_booked,stddev_seats,avg_bags_checked,stddev_checked_bags,top_airline,airline_variety,airline_concentration,top_flight_route,flight_route_variety,flight_route_concentration,avg_distance_flown,stddev_distance_flown_km,proportion_longhaul_flights,total_hotels_booked,avg_hotel_price_per_room,stddev_hotel_per_room_usd,hotels_with_discount,proportion_hotels_with_discount,avg_hotel_discount_pct,avg_hotel_discount_savings,total_hotel_discount_savings,total_hotel_spend,avg_trip_length_nights,stddev_stay_in_nights,avg_rooms_booked,stddev_rooms,top_hotel_chain,hotel_chain_variety,hotel_chain_concentration,never_booked_trips,never_cancelled_trips,never_booked_flights,booked_only_one_flight,never_booked_flights_with_discounts,never_booked_hotels,booked_only_one_hotel,never_booked_hotels_with_discounts,total_spend,total_savings
5233,606362,1973-01-09,50.0,F,True,False,usa,new york,LGA,40.777,-73.872,2023-02-19,159,8,11.0,0.125,80.75,2.0,72.0,125.0,13.0,0.0,1,1,1.0,0,0.0,1,1,1.0,201.33,0.0,0.0,0.0,0.0,201.33,0,0.0,1.0,0.0,0.0,0.0,United Airlines,1,1.0,LGA-ORD,1,1.0,1163.9512039219505,0.0,0.0,1,690.0,0.0,0,0.0,0.0,0.0,0.0,690.0,5.0,0.0,1.0,0.0,Starwood,1,1.0,False,True,False,True,True,False,True,True,891.33,0.0
5234,606456,1998-10-23,24.0,M,False,False,usa,tampa,TPA,27.975,-82.533,2023-02-19,159,8,8.125,0.0,60.75,2.0,69.0,938.0,0.0,0.0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,MISSING,0,0.0,MISSING,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MISSING,0,0.0,True,True,True,False,True,True,False,True,0.0,0.0
5235,606568,1977-06-10,46.0,M,False,False,usa,los angeles,LAX,33.942,-118.408,2023-02-19,159,8,14.125,0.25,104.25,1.6,28.0,28.0,11.5,0.0,2,1,0.5,0,0.0,1,1,1.0,393.97,0.0,0.0,0.0,0.0,393.97,0,0.0,1.0,0.0,0.0,0.0,Southwest Airlines,1,1.0,LAX-HOU,1,1.0,2244.7283506705503,0.0,0.0,2,178.0,65.05382386916237,1,0.5,0.1,22.4,22.4,333.6,3.5,2.1213203435596424,1.5,0.7071067811865476,Marriott,2,0.5,False,True,False,True,True,False,False,False,727.57,22.4
5236,606635,1978-05-01,45.0,F,False,False,usa,reno,RNO,39.498,-119.768,2023-02-19,159,8,19.25,0.25,141.625,2.0,64.0,122.0,7.5,0.0,2,2,1.0,0,0.0,2,1,0.5,433.025,202.508311064015,0.05,14.4915,14.4915,851.5585,1,0.5,1.0,0.0,0.0,0.0,Air New Zealand,2,0.5,RNO-HLZ,2,0.5,3337.539697750315,26.072321234410033,0.0,2,211.0,185.261976670875,0,0.0,0.0,0.0,0.0,422.0,5.5,4.949747468305833,1.0,0.0,Radisson,2,0.5,False,True,False,False,False,False,False,True,1273.5585,14.4915
5237,606648,1994-08-24,28.0,F,False,False,usa,san jose,SJC,37.362,-121.929,2023-02-19,159,8,14.125,0.5,104.875,1.6,32.0,32.0,6.75,0.0,4,2,0.5,0,0.0,2,2,1.0,552.315,394.120106629946,0.0,0.0,0.0,1104.63,0,0.0,2.0,1.414213562373095,0.0,0.0,United Airlines,1,1.0,SJC-BIF,2,0.5,1534.8962660001102,17.082620768077216,0.0,4,171.0,107.433700485462,0,0.0,0.0,0.0,0.0,684.0,2.5,1.0,1.75,0.9574271077563381,Hyatt,4,0.25,False,True,False,False,True,False,False,True,1788.63,0.0
5238,606762,1973-07-02,50.0,F,False,True,usa,jacksonville,LRF,34.918,-92.146,2023-02-20,158,8,18.75,0.375,140.0,1.3333333333333333,23.0,23.0,5.666666666666667,0.0,3,2,0.6666666666666666,0,0.0,2,2,1.0,304.785,205.053895476287,0.0,0.0,0.0,609.57,0,0.0,1.0,0.0,1.5,0.7071067811865476,Alaska Airlines,2,0.5,LRF-LAX,2,0.5,1629.142942975615,1096.069955049595,0.0,3,207.33333333333334,209.662427090152,0,0.0,0.0,0.0,0.0,622.0,2.6666666666666665,1.1547005383792515,1.3333333333333333,0.5773502691896257,Banyan Tree,3,0.3333333333333333,False,True,False,False,True,False,False,True,1231.57,0.0
5239,606862,1985-01-10,38.0,F,False,False,canada,calgary,YYC,51.114,-114.02,2023-02-20,158,8,14.125,0.25,105.625,1.6,47.0,97.0,6.5,0.0,2,2,1.0,0,0.0,2,2,1.0,455.29,43.7274833485761,0.2,84.874,84.874,825.706,1,0.5,1.0,0.0,1.0,0.0,Allegiant Air,2,0.5,YYC-DAL,2,0.5,2870.8270539006708,574.5733556486836,0.0,2,97.0,60.81118318204309,1,0.5,0.05,2.7,2.7,191.3,4.5,2.1213203435596424,1.0,0.0,Crowne Plaza,2,0.5,False,True,False,False,False,False,False,False,1017.006,87.574
5240,606930,1983-09-15,39.0,F,False,False,usa,charlotte,CLT,35.214,-80.943,2023-02-20,158,9,44.333333333333336,0.6666666666666666,996.6666666666666,1.8,27.0,27.0,7.0,4.0,5,4,0.8,1,0.2,5,5,1.0,598.2,253.811666792526,0.175,67.57825,135.1565,2257.6435,3,0.6,1.3333333333333333,0.8944271909999159,1.0,0.7071067811865476,United Airlines,5,0.2,CLT-YWG,5,0.2,2316.0733249176724,842.7501505536467,0.0,4,131.25,31.052375110448477,0,0.0,0.0,0.0,0.0,525.0,2.75,1.5,1.5,1.0,Choice Hotels,4,0.25,False,False,False,False,False,False,False,True,2782.6435,135.1565
5241,607017,1981-02-05,42.0,F,False,False,usa,sacramento,MCC,38.667,-121.401,2023-02-20,158,8,18.625,0.5,140.125,1.3333333333333333,16.0,16.0,7.5,0.0,4,2,0.5,0,0.0,3,2,0.6666666666666666,183.58,137.201809025975,0.175,18.3615,36.723,514.017,2,0.6666666666666666,1.0,0.0,0.3333333333333333,0.5773502691896257,Air Canada,3,0.3333333333333333,MCC-LAX,3,0.3333333333333333,1659.3250379477067,1852.4760579660308,0.0,3,171.0,82.48636250920512,0,0.0,0.0,0.0,0.0,513.0,8.0,2.0,1.0,0.0,Banyan Tree,3,0.3333333333333333,False,True,False,False,False,False,False,True,1027.017,36.723
5242,607028,1975-05-20,48.0,F,False,False,usa,seattle,BFI,47.53,-122.302,2023-02-20,158,8,14.875,0.5,109.875,1.3333333333333333,12.0,12.0,7.0,0.0,4,4,1.0,0,0.0,4,3,0.75,422.1025,222.260893902489,0.1,19.046,19.046,1669.364,1,0.25,1.25,0.5,0.75,0.5,Virgin America,3,0.5,BFI-SFO,3,0.5,2404.4272798938637,1510.857531527534,0.0,4,158.5,67.42155936098384,0,0.0,0.0,0.0,0.0,634.0,4.25,2.3629078131263044,1.25,0.5,Best Western,4,0.25,False,True,False,False,False,False,False,True,2303.364,19.046
5243,607152,1991-03-28,32.0,F,False,False,usa,los angeles,LAX,33.942,-118.408,2023-02-20,158,8,45.5,0.75,1007.557683,1.3333333333333333,12.0,19.0,9.4,3.0,5,4,0.8,1,0.2,4,3,0.75,531.91,298.469700472259,0.2,146.652,146.652,1449.078,2,0.5,1.2,0.5,0.25,0.5,United Airlines,4,0.25,LAX-FTW,4,0.25,2876.7326067304602,1747.257177966657,0.0,5,142.5,84.303024856763,1,0.2,0.0,0.0,0.0,570.0,3.8,3.2710854467592254,1.2,0.4472135954999579,Hilton,4,0.4,False,False,False,False,False,False,False,True,2019.078,146.652
5244,607197,2006-01-19,17.0,F,False,True,usa,dallas,DAL,32.847,-96.852,2023-02-20,158,8,29.125,0.25,995.375,1.6,48.0,94.0,197.0,151.0,1,0,0.0,1,1.0,1,1,1.0,0.0,0.0,0.2,0.0,0.0,0.0,1,1.0,1.0,0.0,0.0,0.0,Turkish Airlines,1,1.0,DAL-IST,1,1.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MISSING,0,0.0,False,False,True,True,True,True,False,True,0.0,0.0
5245,607270,1981-08-06,41.0,F,True,False,usa,columbus,CMH,39.998,-82.892,2023-02-20,158,8,19.0,0.125,140.5,1.6,44.0,145.0,7.0,0.0,1,1,1.0,0,0.0,1,1,1.0,533.64,0.0,0.0,0.0,0.0,533.64,0,0.0,1.0,0.0,1.0,0.0,Allegiant Air,1,1.0,CMH-SAN,1,1.0,3158.008153993358,0.0,0.0,1,327.0,0.0,0,0.0,0.0,0.0,0.0,327.0,5.0,0.0,1.0,0.0,Hilton,1,1.0,False,True,False,True,True,False,True,True,860.64,0.0
5246,607280,1987-12-02,35.0,F,True,True,usa,omaha,OMA,41.302,-95.894,2023-02-20,158,8,17.25,0.125,129.25,2.0,62.0,148.0,5.0,0.0,1,1,1.0,0,0.0,1,1,1.0,264.94,0.0,0.1,26.494,26.494,238.446,1,1.0,1.0,0.0,1.0,0.0,United Airlines,1,1.0,OMA-BIF,1,1.0,1405.5275813305389,0.0,0.0,1,244.0,0.0,0,0.0,0.0,0.0,0.0,244.0,6.0,0.0,1.0,0.0,Conrad,1,1.0,False,True,False,True,False,False,True,True,482.446,26.494
5247,607350,1986-08-16,36.0,F,False,True,canada,victoria,YYJ,48.647,-123.426,2023-02-20,158,8,16.0,0.375,119.5,1.6,56.0,56.0,7.0,0.0,3,2,0.6666666666666666,0,0.0,3,3,1.0,496.63,265.741320836636,0.0,0.0,0.0,1489.89,0,0.0,1.0,0.0,1.0,1.0,American Airlines,2,0.6666666666666666,YYJ-EFD,3,0.3333333333333333,2793.03679499742,1406.3506618055576,0.0,2,126.0,53.74011537017761,1,0.5,0.1,16.4,16.4,235.6,3.5,3.5355339059327378,1.0,0.0,Accor,2,0.5,False,True,False,False,True,False,False,False,1725.49,16.4
5248,607524,1959-08-13,63.0,F,True,False,usa,miami,MIA,25.793,-80.291,2023-02-20,158,8,11.25,0.125,84.25,1.3333333333333333,11.0,148.0,3.0,0.0,1,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,MISSING,0,0.0,MISSING,0,0.0,0.0,0.0,0.0,1,253.0,0.0,0,0.0,0.0,0.0,0.0,253.0,20.0,0.0,1.0,0.0,NH Hotel,1,1.0,False,True,True,False,True,False,True,True,253.0,0.0
5249,607626,2005-07-19,18.0,F,False,False,canada,montreal,YMX,45.68,-74.039,2023-02-20,158,8,9.0,0.125,67.375,2.0,68.0,97.0,7.0,0.0,1,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,MISSING,0,0.0,MISSING,0,0.0,0.0,0.0,0.0,1,74.0,0.0,0,0.0,0.0,0.0,0.0,74.0,9.0,0.0,1.0,0.0,Crowne Plaza,1,1.0,False,True,True,False,True,False,True,True,74.0,0.0
5250,607706,1986-01-05,37.0,F,False,False,canada,calgary,YYC,51.114,-114.02,2023-02-20,158,8,13.875,0.25,103.5,1.3333333333333333,9.0,46.0,5.5,0.0,2,0,0.0,0,0.0,1,1,1.0,321.79,0.0,0.0,0.0,0.0,321.79,0,0.0,1.0,0.0,1.0,0.0,Ryanair,1,1.0,YYC-UGN,1,1.0,2247.14265917744,0.0,0.0,1,84.0,0.0,0,0.0,0.0,0.0,0.0,84.0,4.0,0.0,2.0,0.0,Hyatt,1,1.0,False,True,False,True,True,False,True,True,405.79,0.0
5251,607799,1988-02-16,35.0,F,False,True,usa,los angeles,LAX,33.942,-118.408,2023-02-20,158,8,12.25,0.125,91.75,1.6,29.0,29.0,8.0,0.0,1,1,1.0,0,0.0,1,1,1.0,118.05,0.0,0.0,0.0,0.0,118.05,0,0.0,1.0,0.0,1.0,0.0,United Airlines,1,1.0,LAX-SFO,1,1.0,543.2317983362374,0.0,0.0,1,177.0,0.0,0,0.0,0.0,0.0,0.0,177.0,2.0,0.0,1.0,0.0,Radisson,1,1.0,False,True,False,True,True,False,True,True,295.05,0.0
5252,607931,1994-12-19,28.0,F,False,False,canada,edmonton,YED,53.667,-113.467,2023-02-20,158,8,20.875,0.375,156.625,1.3333333333333333,24.0,24.0,9.333333333333334,0.0,3,2,0.6666666666666666,0,0.0,3,3,1.0,490.82666666666665,127.19587034701,0.25,85.9925,85.9925,1386.4875,1,0.3333333333333333,1.0,0.0,0.3333333333333333,0.5773502691896257,AeroMéxico,3,0.3333333333333333,YED-BWI,3,0.3333333333333333,2800.0279467573746,757.9946967320889,0.0,2,227.5,77.07463914933368,0,0.0,0.0,0.0,0.0,455.0,3.0,1.414213562373095,1.0,0.0,Accor,2,0.5,False,True,False,False,False,False,False,True,1841.4875,85.9925
5253,607949,2006-02-20,17.0,F,False,False,usa,new york,JFK,40.64,-73.779,2023-02-20,158,8,12.25,0.25,91.75,2.0,82.0,134.0,5.0,0.0,2,0,0.0,0,0.0,1,1,1.0,572.0,0.0,0.0,0.0,0.0,572.0,0,0.0,1.0,0.0,0.0,0.0,Southwest Airlines,1,1.0,JFK-PHX,1,1.0,3484.7626473984324,0.0,0.0,1,111.0,0.0,0,0.0,0.0,0.0,0.0,111.0,12.0,0.0,2.0,0.0,Accor,1,1.0,False,True,False,True,True,False,True,True,683.0,0.0
5254,607998,1984-01-21,39.0,F,False,False,usa,new york,JFK,40.64,-73.779,2023-02-20,158,8,19.625,0.375,146.0,2.0,60.0,84.0,8.0,0.0,3,2,0.6666666666666666,0,0.0,3,3,1.0,512.1033333333334,101.27713282539813,0.0,0.0,0.0,1536.31,0,0.0,1.0,0.0,0.0,0.0,Air France,3,0.3333333333333333,JFK-DAL,3,0.3333333333333333,2702.758474388695,533.1479839230653,0.0,2,162.5,12.020815280171307,0,0.0,0.0,0.0,0.0,325.0,2.5,0.7071067811865476,1.0,0.0,Hilton,2,0.5,False,True,False,False,True,False,False,True,1861.31,0.0
5255,608039,1999-06-26,24.0,F,False,False,usa,austin,AUS,30.194,-97.67,2023-02-20,158,8,9.125,0.25,68.625,2.0,76.0,132.0,8.5,0.0,2,1,0.5,0,0.0,1,1,1.0,449.5,0.0,0.0,0.0,0.0,449.5,0,0.0,1.0,0.0,1.0,0.0,Ryanair,1,1.0,AUS-YMX,1,1.0,2708.294381612006,0.0,0.0,2,156.5,67.17514421272202,0,0.0,0.0,0.0,0.0,313.0,3.5,2.1213203435596424,1.0,0.0,Marriott,2,0.5,False,True,False,True,True,False,False,True,762.5,0.0
5256,608086,1996-10-02,26.0,F,False,False,usa,new york,LGA,40.777,-73.872,2023-02-20,158,8,39.625,0.5,1009.0,1.3333333333333333,1.0,61.0,70.0,137.0,3,2,0.6666666666666666,1,0.3333333333333333,3,1,0.3333333333333333,227.08,243.668996796884,0.3,16.434,16.434,437.726,2,0.6666666666666666,2.0,1.0,0.3333333333333333,0.5773502691896257,American Airlines,3,0.3333333333333333,LGA-DCA,3,0.3333333333333333,674.0500375713652,218.05943552090548,0.0,2,168.0,62.22539674441618,0,0.0,0.0,0.0,0.0,336.0,4.0,2.8284271247461903,2.0,1.414213562373095,Four Seasons,2,0.5,False,False,False,False,False,False,False,True,773.726,16.434
5257,608287,1981-10-21,41.0,F,False,True,usa,dallas,DAL,32.847,-96.852,2023-02-20,158,8,17.25,0.5,128.0,1.6,38.0,38.0,7.0,0.0,4,3,0.75,0,0.0,3,3,1.0,331.54,85.64870752089608,0.0,0.0,0.0,994.62,0,0.0,1.0,0.0,0.6666666666666666,0.5773502691896257,Allegiant Air,3,0.3333333333333333,DAL-CMH,3,0.3333333333333333,1931.5085844934056,487.99551897989267,0.0,4,160.75,47.54909743272386,0,0.0,0.0,0.0,0.0,643.0,3.25,2.629955639676583,1.25,0.5,Accor,4,0.25,False,True,False,False,True,False,False,True,1637.62,0.0
5258,608296,1982-10-10,40.0,F,True,False,usa,san diego,NZY,32.699,-117.215,2023-02-20,158,8,17.875,0.5,135.375,1.3333333333333333,10.0,10.0,8.25,0.0,4,2,0.5,0,0.0,2,2,1.0,320.495,410.143146291633,0.0,0.0,0.0,640.99,0,0.0,1.0,0.0,0.5,0.7071067811865476,American Airlines,2,0.5,NZY-CLT,2,0.5,1757.9043470256881,2235.4943974253,0.0,4,166.0,125.759028834248,1,0.25,0.1,13.4,13.4,650.6,6.0,1.632993161855452,1.25,0.5,Aman Resorts,4,0.25,False,True,False,False,True,False,False,False,1291.59,13.4
5259,608343,1980-04-07,43.0,F,True,False,usa,new orleans,MSY,29.993,-90.258,2023-02-20,158,8,30.375,0.375,587.35421975,1.3333333333333333,9.0,118.0,7.0,1.0,2,2,1.0,1,0.5,2,2,1.0,133.37,0.0,0.0,0.0,0.0,133.37,1,0.5,1.0,0.0,1.0,0.0,Southwest Airlines,2,0.5,MSY-BNA,2,0.5,775.8140839361049,12.00906540332981,0.0,2,105.0,0.0,1,0.5,0.0,0.0,0.0,105.0,3.0,1.414213562373095,1.0,0.0,Marriott,2,0.5,False,False,False,False,True,False,False,True,238.37,0.0
5260,608478,1965-10-03,57.0,M,True,False,usa,los angeles,LAX,33.942,-118.408,2023-02-20,158,8,15.125,0.375,112.125,1.3333333333333333,13.0,13.0,5.0,0.0,3,0,0.0,0,0.0,1,0,0.0,322.25,0.0,0.0,0.0,0.0,322.25,0,0.0,1.0,0.0,1.0,0.0,United Airlines,1,1.0,LAX-BWI,1,1.0,3739.9626910811735,0.0,0.0,2,109.0,18.384776310850235,2,1.0,0.05,5.45,10.9,207.1,17.0,14.142135623730951,1.5,0.7071067811865476,Hilton,2,0.5,False,True,False,True,True,False,False,False,529.35,10.9
5261,608520,1972-10-14,50.0,F,True,False,usa,new orleans,MSY,29.993,-90.258,2023-02-20,158,8,21.75,0.5,162.75,1.3333333333333333,11.0,11.0,6.75,0.0,4,2,0.5,0,0.0,2,2,1.0,701.31,41.98800066685719,0.1,73.1,73.1,1329.52,1,0.5,1.5,0.7071067811865476,1.0,0.0,Air Canada,2,0.5,MSY-PWM,2,0.5,2711.247842303191,826.2331092781558,0.0,4,92.75,7.22841614740048,1,0.25,0.15,14.55,14.55,356.45,4.0,1.632993161855452,1.5,0.5773502691896257,Banyan Tree,4,0.25,False,True,False,False,False,False,False,False,1685.97,87.65
5262,608521,1964-09-23,58.0,F,False,True,canada,montreal,YHU,45.517,-73.417,2023-02-20,158,9,13.444444444444445,0.2222222222222222,100.33333333333333,2.25,68.0,93.0,8.0,0.0,2,2,1.0,0,0.0,2,2,1.0,708.49,64.45985417296568,0.1,66.291,66.291,1350.689,1,0.5,1.0,0.0,1.0,0.0,Alaska Airlines,2,0.5,YHU-NZY,2,0.5,3981.151752403818,0.0,0.0,2,192.0,9.899494936611665,0,0.0,0.0,0.0,0.0,384.0,3.0,1.414213562373095,1.0,0.0,Best Western,2,0.5,False,True,False,False,False,False,False,True,1734.689,66.291
5263,608629,1988-06-19,35.0,F,False,False,usa,new york,LGA,40.777,-73.872,2023-02-20,158,8,22.75,0.625,169.625,1.6,29.0,29.0,9.0,0.0,5,5,1.0,0,0.0,5,4,0.8,287.868,225.891498777621,0.45,92.0745,92.0745,1347.2655,1,0.2,1.0,0.0,0.4,0.5477225575051661,United Airlines,2,0.8,LGA-IND,5,0.2,1849.8609283834721,1370.129796675147,0.0,5,149.2,84.1647194494225,3,0.6,0.05,8.35,25.05,720.95,3.4,1.51657508881031,1.0,0.0,Banyan Tree,5,0.2,False,True,False,False,False,False,False,False,2068.2155,117.1245
5264,608725,1977-06-05,46.0,F,True,True,usa,tacoma,TCM,47.138,-122.476,2023-02-20,158,8,13.0,0.25,96.75,1.6,41.0,121.0,7.0,0.0,2,1,0.5,0,0.0,1,1,1.0,594.22,0.0,0.0,0.0,0.0,594.22,0,0.0,1.0,0.0,1.0,0.0,Royal Air Maroc,1,1.0,TCM-YUL,1,1.0,3708.749090649903,0.0,0.0,2,95.0,35.35533905932738,0,0.0,0.0,0.0,0.0,190.0,3.5,0.7071067811865476,1.0,0.0,Choice Hotels,2,0.5,False,True,False,True,True,False,False,True,784.22,0.0
5265,608727,1969-02-01,54.0,F,False,True,canada,hamilton,YHM,43.173,-79.935,2023-02-20,158,8,22.5,0.5,166.375,1.3333333333333333,8.0,8.0,9.0,0.0,4,2,0.5,0,0.0,2,2,1.0,328.685,288.747054097527,0.05,26.643,26.643,630.727,1,0.5,1.0,0.0,0.0,0.0,Allegiant Air,2,0.5,YHM-IND,2,0.5,1873.553696657581,1724.1896397516105,0.0,4,149.0,68.27395794395791,0,0.0,0.0,0.0,0.0,596.0,7.75,6.238322424070967,1.0,0.0,Marriott,3,0.5,False,True,False,False,False,False,False,True,1226.727,26.643
5266,608764,1982-06-25,41.0,F,True,True,canada,montreal,YHU,45.517,-73.417,2023-02-20,158,8,15.75,0.25,117.625,1.3333333333333333,21.0,96.0,5.0,0.0,2,2,1.0,0,0.0,2,2,1.0,419.605,139.83036597964,0.0,0.0,0.0,839.21,0,0.0,1.0,0.0,0.5,0.7071067811865476,American Airlines,2,0.5,YHU-TIK,2,0.5,2651.4840741778085,465.5154581397601,0.0,2,203.5,13.435028842544403,0,0.0,0.0,0.0,0.0,407.0,2.5,0.7071067811865476,1.0,0.0,Extended Stay,2,0.5,False,True,False,False,True,False,False,True,1246.21,0.0
5267,608786,1953-08-25,69.0,M,True,False,usa,chicago,MDW,41.786,-87.752,2023-02-20,158,8,9.0,0.0,67.125,1.6,39.0,938.0,0.0,0.0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,MISSING,0,0.0,MISSING,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MISSING,0,0.0,True,True,True,False,True,True,False,True,0.0,0.0
5268,608820,1983-12-05,39.0,F,True,True,usa,san diego,NZY,32.699,-117.215,2023-02-20,158,8,14.125,0.375,104.5,2.6666666666666665,110.0,110.0,59.0,0.0,3,2,0.6666666666666666,0,0.0,2,2,1.0,7237.175,9241.001746631693,0.1,1050.43625,2100.8725,12373.4775,2,1.0,3.5,3.5355339059327378,3.5,2.1213203435596424,AirTran Airways,2,0.5,NZY-LGA,2,0.5,8617.017294136913,6625.896505991211,0.5,3,138.0,16.522711641858304,1,0.3333333333333333,0.1,15.7,15.7,398.3,7.333333333333333,5.507570547286102,2.0,1.0,Fairmont,3,0.3333333333333333,False,True,False,False,False,False,False,False,12771.7775,2116.5725
5269,608823,2006-04-15,17.0,F,False,False,canada,windsor,YQG,42.276,-82.956,2023-02-20,158,8,13.25,0.125,99.125,2.0,74.0,74.0,140.0,0.0,1,1,1.0,0,0.0,1,1,1.0,623.83,0.0,0.0,0.0,0.0,623.83,0,0.0,1.0,0.0,0.0,0.0,United Airlines,1,1.0,YQG-SFO,1,1.0,3369.4038557315266,0.0,0.0,1,108.0,0.0,0,0.0,0.0,0.0,0.0,108.0,8.0,0.0,1.0,0.0,NH Hotel,1,1.0,False,True,False,True,True,False,True,True,731.83,0.0
5270,608860,1979-12-24,43.0,F,False,False,usa,san antonio,RND,29.529,-98.279,2023-02-20,158,8,18.0,0.25,133.0,2.0,60.0,115.0,6.5,0.0,2,2,1.0,0,0.0,2,2,1.0,333.505,214.981674684146,0.0,0.0,0.0,667.01,0,0.0,1.0,0.0,0.5,0.7071067811865476,Delta Air Lines,2,0.5,RND-BOS,2,0.5,1906.5200500876383,1293.722890153177,0.0,2,207.5,229.809703885628,0,0.0,0.0,0.0,0.0,415.0,7.0,5.656854249492381,1.0,0.0,Hilton,2,0.5,False,True,False,False,True,False,False,True,1082.01,0.0
5271,608866,1959-11-09,63.0,F,True,False,usa,st. louis,STL,38.748,-90.36,2023-02-20,158,8,10.375,0.125,77.875,1.6,29.0,81.0,7.0,0.0,1,1,1.0,0,0.0,1,1,1.0,72.23,0.0,0.0,0.0,0.0,72.23,0,0.0,1.0,0.0,1.0,0.0,United Airlines,1,1.0,STL-IND,1,1.0,366.3653097933165,0.0,0.0,1,313.0,0.0,1,1.0,0.1,31.3,31.3,281.7,4.0,0.0,1.0,0.0,Four Seasons,1,1.0,False,True,False,True,True,False,True,False,353.93,31.3
5272,608970,1990-09-26,32.0,F,False,False,usa,brownsville,BRO,25.907,-97.426,2023-02-21,157,8,9.25,0.125,68.75,1.3333333333333333,17.0,154.0,8.0,0.0,1,0,0.0,0,0.0,1,1,1.0,396.7,0.0,0.0,0.0,0.0,396.7,0,0.0,1.0,0.0,0.0,0.0,Delta Air Lines,1,1.0,BRO-LSQ,1,1.0,2205.010866199058,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MISSING,0,0.0,False,True,False,True,True,True,False,True,396.7,0.0
5273,609051,1976-01-11,47.0,F,True,True,usa,new york,JFK,40.64,-73.779,2023-02-21,157,8,10.125,0.25,75.875,1.6,35.0,94.0,6.5,0.0,2,1,0.5,0,0.0,2,2,1.0,938.715,391.574522217674,0.05,60.78,60.78,1816.65,1,0.5,1.5,0.7071067811865476,0.0,0.0,Delta Air Lines,2,0.5,JFK-LSQ,2,0.5,3625.6608064843667,492.9227745921565,0.0,1,473.0,0.0,0,0.0,0.0,0.0,0.0,473.0,2.0,0.0,2.0,0.0,Marriott,1,1.0,False,True,False,False,False,False,True,True,2289.65,60.78
5274,609102,1981-12-06,41.0,F,False,True,usa,new york,LGA,40.777,-73.872,2023-02-21,157,8,15.625,0.125,115.375,1.6,43.0,128.0,10.0,0.0,1,1,1.0,0,0.0,1,1,1.0,198.24,0.0,0.0,0.0,0.0,198.24,0,0.0,1.0,0.0,2.0,0.0,AirTran Airways,1,1.0,LGA-MDW,1,1.0,1163.9512039219505,0.0,0.0,1,206.0,0.0,0,0.0,0.0,0.0,0.0,206.0,4.0,0.0,1.0,0.0,InterContinental,1,1.0,False,True,False,True,True,False,True,True,404.24,0.0
5275,609167,1985-05-25,38.0,F,False,False,usa,omaha,OMA,41.302,-95.894,2023-02-21,157,8,18.875,0.5,141.875,1.3333333333333333,10.0,10.0,8.0,0.0,4,4,1.0,0,0.0,4,3,0.75,292.475,105.744805546183,0.125,35.218,70.436,1099.464,2,0.5,1.25,0.5,0.75,0.5,American Airlines,2,0.75,OMA-IND,4,0.25,1615.1639112613723,630.4718256379964,0.0,4,135.0,76.27581530209953,0,0.0,0.0,0.0,0.0,540.0,3.5,1.2909944487358056,1.25,0.5,Radisson,3,0.5,False,True,False,False,False,False,False,True,1639.464,70.436
5276,609221,1993-09-06,29.0,F,False,False,usa,oakland,OAK,37.721,-122.221,2023-02-21,157,8,12.25,0.125,90.375,1.3333333333333333,25.0,155.0,10.0,0.0,1,0,0.0,0,0.0,1,1,1.0,686.5,0.0,0.0,0.0,0.0,686.5,0,0.0,1.0,0.0,1.0,0.0,Allegiant Air,1,1.0,OAK-PHL,1,1.0,4031.302189772195,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MISSING,0,0.0,False,True,False,True,True,True,False,True,686.5,0.0
